,OverallQual,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,GarageCars,GarageArea,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Utilities_AllPub,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLw,SaleType_New,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1258,0.6992162471296453,1.1463011939649164,1.0047472932314836,-0.4975341659665709,0.021292485044077072,-0.6693552207059335,0.8001625397574951,-0.9045720898933239,0.3194579580172113,-0.34126219321181517,0.13463125733861503,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1222,-0.04593391404501321,-0.677608227433777,-1.6086208384873086,-0.04372692262471687,0.02680070708870207,0.6558403086045348,0.8001625397574951,0.29331929445520505,-1.0624935048127984,-0.7594368481373768,-0.485012675901662,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1204,-0.7910840752196716,0.16920686107275917,-0.42072623316058483,-0.004265423203686082,-0.23208572900867286,-0.8486463805538204,-1.0110580928718733,-0.3056263977190594,0.3194579580172113,0.12610947994028315,-0.3465815844330895,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
517,0.6992162471296453,0.8531728940972692,0.624621019526932,0.5087340692697141,0.3269988085207645,1.626351152128966,0.8001625397574951,0.29331929445520505,1.7014094208472208,2.0644719980658275,1.1234247678284188,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1069,-0.7910840752196716,-0.677608227433777,0.9097157248053458,-0.5246639468185296,-0.7305798240472352,-1.201382249384989,-1.0110580928718733,-1.5035177820675885,0.3194579580172113,0.5246053275752302,-0.5904839836872411,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
476,-0.04593391404501321,0.8857427051936744,0.6721368037400011,1.036531624026001,0.9218867893402644,-0.03209207646398768,0.8001625397574951,0.29331929445520505,0.3194579580172113,0.1900656036347808,0.3838072219820456,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
157,1.4443664083043035,1.2765804383505372,1.2423262142968283,-0.6997743504993537,-1.0583190357024226,0.8935959770984718,0.8001625397574951,0.8922649866294695,1.7014094208472208,1.0362543171312115,1.1827523784578071,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,-0.04593391404501321,0.006357805590732987,-0.6583051542259295,-0.13251529632203615,-0.42487350057054785,-0.9850635673946039,-1.0110580928718733,-0.9045720898933239,0.3194579580172113,0.05231395260047814,-0.40590919506247775,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1072,-0.7910840752196716,-0.7101780385301822,-1.6086208384873086,-0.6109859768020345,-0.4303817226151728,-0.1041983037941161,-1.0110580928718733,0.29331929445520505,-1.0624935048127984,-0.9316264119302551,-1.1639842197713273,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,-0.04593391404501321,-1.524423315940313,-1.6086208384873086,0.017931670220643736,-0.6699893815563602,0.244639931127316,-1.0110580928718733,-0.3056263977190594,0.3194579580172113,-0.1444741203056685,0.3983095268025627,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
658,-0.04593391404501321,-0.7101780385301822,-1.6086208384873086,-0.35941891799296316,-0.6782517146232978,-0.10030066988437943,-1.0110580928718733,-0.3056263977190594,-1.0624935048127984,-0.6856413207975718,-1.084880738932143,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1193,-0.04593391404501321,0.9508823273864849,0.71965258795307,0.4100803207171372,0.18103092433820203,-0.55632383732357,0.8001625397574951,-0.9045720898933239,0.3194579580172113,-0.33142278956650784,-0.1949665794913196,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1019,0.6992162471296453,1.1463011939649164,1.0047472932314836,0.7504357532235277,0.9576902326303268,-0.006757456050699317,0.8001625397574951,-0.3056263977190594,0.3194579580172113,-0.1444741203056685,0.4443213848240216,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1223,-0.7910840752196716,-0.6124686052409666,-1.5611050542742395,2.659385787715892,2.6927801766872013,1.2209972255163521,0.8001625397574951,0.29331929445520505,0.3194579580172113,0.28845964008785413,-0.5522506346149687,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
959,0.6992162471296453,0.9508823273864849,0.71965258795307,-0.8921491601768788,-1.2731396954427976,-0.18215098198884952,0.8001625397574951,-0.3056263977190594,0.3194579580172113,0.07199275989109281,-0.3268057142232934,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1373,2.9346667306536203,1.0160219495792953,0.8621999405922768,3.8851586134816607,4.061573354776513,2.189559252085915,0.8001625397574951,0.8922649866294695,1.7014094208472208,1.646297343140266,3.7799833326776917,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
283,1.4443664083043035,1.244010627254132,1.1948104300837594,1.0118681868878567,0.8530340137824519,-0.08081250033569608,0.8001625397574951,-0.3056263977190594,1.7014094208472208,2.1087493144697107,0.8544729329751922,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
797,-0.7910840752196716,-0.547328983048156,-1.4660734858481017,-0.7022406942131681,-1.0610731467247352,-1.4352402839691893,-1.0110580928718733,-1.5035177820675885,-1.0624935048127984,-1.1284144848364017,-0.9200818205171758,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
225,-0.7910840752196716,0.038927616687138226,-0.6107893700128606,-1.0549278452886308,-1.4549110229154225,-0.4043161148438398,0.8001625397574951,-0.3056263977190594,-1.0624935048127984,-0.9316264119302551,-0.893713993570781,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,-0.7910840752196716,-0.6124686052409666,0.767168372166139,-0.38901504255873626,-0.7113010468910478,-1.1877405307009108,-1.0110580928718733,-0.9045720898933239,0.3194579580172113,0.5246053275752302,-0.5931207663818806,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
437,-0.04593391404501321,-1.4267138826510974,0.9572315090184147,-0.42847654197976703,-0.7002846028017977,-1.1799452628814375,-1.0110580928718733,-1.5035177820675885,-1.0624935048127984,-1.4235965941956217,-0.8014265992583993,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1419,-0.04593391404501321,-0.02621200550567225,-0.7058209384389985,1.9392134232820801,1.8885797581719517,0.6519426746947982,0.8001625397574951,0.29331929445520505,0.3194579580172113,0.3474960619596981,0.5697004019541287,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
229,0.6992162471296453,1.1463011939649164,1.0522630774445527,0.7775655340754863,1.0926416727236392,0.08873457473784914,0.8001625397574951,0.29331929445520505,0.3194579580172113,-0.19367113853220516,0.1675910410216085,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
37,-0.7910840752196716,-0.5147591719517508,0.2920105300354494,0.5901234118255901,0.38208102896701446,-0.41406019961818147,-1.0110580928718733,-0.9045720898933239,0.3194579580172113,0.14086858540824415,-0.3531735411696882,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
749,-1.53623423639433,-0.8078874718193979,-1.6086208384873086,-2.608724384991718,-0.19352817469629788,0.038065333911272405,0.8001625397574951,1.491210678803734,-1.0624935048127984,-1.1284144848364017,-1.0782887821955445,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1045,-2.2813843975689885,-0.4821893608553456,-1.3710419174219637,-2.608724384991718,1.5828734346952642,0.4356239927044129,0.8001625397574951,0.8922649866294695,0.3194579580172113,-0.08543769843382451,-0.5298379817105332,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
469,-0.04593391404501321,0.7554634608080535,0.4345578826746563,-0.5567264150981172,-0.8985805964082977,0.3908012027424412,0.8001625397574951,0.29331929445520505,0.3194579580172113,0.18022619998947348,0.09507951691902287,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1245,-0.04593391404501321,0.46233516094040633,0.9097157248053458,-1.1659133124102798,-0.05031440153604791,0.6987142816116382,2.6113831723868635,0.29331929445520505,0.3194579580172113,0.037554847132517145,-0.023575704339753586,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1434,-0.7910840752196716,0.23434648326556964,-0.3256946647344469,0.16837863676332362,-0.0888719558484229,-0.7473078989006668,0.8001625397574951,-0.9045720898933239,0.3194579580172113,0.07199275989109281,-0.2608861468573065,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
687,0.6992162471296453,1.1137313828685111,0.9572315090184147,-1.2497689986799703,-1.6724857936781101,-0.794079505817507,0.8001625397574951,-1.5035177820675885,0.3194579580172113,0.05231395260047814,-0.4085459777571172,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1343,-0.04593391404501321,-1.361574260458287,-1.6086208384873086,-0.39888041741399394,0.03781715117795207,0.7864110445807133,-1.0110580928718733,1.491210678803734,0.3194579580172113,-0.6266048989257278,-0.03675961781295097,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
639,1.4443664083043035,1.1788710050613216,1.0522630774445527,1.1401180600062066,1.1256910049913893,0.11212037819626916,0.8001625397574951,0.29331929445520505,1.7014094208472208,0.8788238588062941,1.1176370298136853,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1261,-0.7910840752196716,-0.44961954975894036,-1.3235261332088948,-0.019063485486572627,-0.29818439354417287,-0.8954179874706604,-1.0110580928718733,-0.9045720898933239,-1.0624935048127984,-0.6462837062163425,-0.6709058558737452,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1158,1.4443664083043035,1.2114408161577268,1.1472946458706905,1.2880986828350722,1.1614944482814518,0.13745499860955754,0.8001625397574951,0.29331929445520505,1.7014094208472208,1.7742095905292614,0.7295949045570667,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1217,1.4443664083043035,1.2765804383505372,1.1948104300837594,0.5975224429670334,0.428900916346327,-0.3809303113854198,0.8001625397574951,-0.3056263977190594,0.3194579580172113,0.4065324838315421,0.654815747337091,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1328,-0.04593391404501321,-1.622132749229529,-1.6086208384873086,1.1154546228680624,1.1725108923707017,2.4994211479099806,0.8001625397574951,0.8922649866294695,0.3194579580172113,0.2491020255066248,1.0047695465696425,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
800,-0.04593391404501321,0.8857427051936744,0.624621019526932,-1.0894566572820328,-1.4934685772277976,0.3479272297353378,0.8001625397574951,0.8922649866294695,0.3194579580172113,0.6574372767868791,0.26647039207058887,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160,-0.04593391404501321,0.46233516094040633,0.0069158247570357415,0.4298110704276526,0.20306381251670202,-0.5407333016846233,0.8001625397574951,-0.3056263977190594,0.3194579580172113,0.22942321821601014,-0.22792636317431306,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
956,-0.04593391404501321,0.3320559165547854,-0.18314731209524004,-1.225105561541826,-1.644944683454985,-0.5465797525492283,-1.0110580928718733,-0.9045720898933239,0.3194579580172113,-0.03624068020728785,-0.7355070318924124,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1186,-2.2813843975689885,-2.2735289711576336,-0.6583051542259295,-0.19664023288121116,-0.39733239034742285,0.3693642162388895,0.8001625397574951,0.29331929445520505,0.3194579580172113,-0.24286815675874185,-1.1178405226151364,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
821,-1.53623423639433,-0.547328983048156,-1.4660734858481017,-0.30022666886141697,-0.6121530500877977,-1.1175831203256508,-1.0110580928718733,-1.5035177820675885,0.3194579580172113,0.5246053275752302,-1.1442083495615314,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1237,0.6992162471296453,1.1137313828685111,1.0047472932314836,-0.5197312593909007,-0.8572689310736102,0.8546196380011051,0.8001625397574951,0.8922649866294695,0.3194579580172113,-0.1739923312415905,0.20055082470460195,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
877,2.189516569478962,1.1137313828685111,1.0047472932314836,0.9970701246049701,0.8365093476485769,1.3924931175447657,0.8001625397574951,2.0901563709779984,1.7014094208472208,1.3215970228451241,2.2440574130501965,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
913,-0.7910840752196716,-0.677608227433777,-1.6086208384873086,-0.1399143274634794,-0.4331358336374853,0.9598557535639952,0.8001625397574951,0.8922649866294695,1.7014094208472208,1.9759173652580617,-0.4586448489552673,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
152,-0.04593391404501321,0.038927616687138226,-0.6107893700128606,-0.573990821094818,-0.1687411754954854,0.9423164009701802,0.8001625397574951,0.8922649866294695,0.3194579580172113,0.12610947994028315,0.13463125733861503,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1338,0.6992162471296453,1.0485917606757007,0.8621999405922768,-0.3495535431377055,-0.6562188264447978,0.6850725629275599,0.8001625397574951,0.8922649866294695,0.3194579580172113,0.11135037447232214,0.26647039207058887,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
509,-0.7910840752196716,-0.35191011646972464,-1.180978780569688,-0.04126057891090244,-0.3229713927449853,-0.9129573400644755,-1.0110580928718733,-0.3056263977190594,-1.0624935048127984,-0.9808234301567919,-0.7289150751558137,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1135,-0.04593391404501321,-1.4267138826510974,-1.6086208384873086,-0.2410344197298708,-0.4744474989721728,-1.020142272582234,-1.0110580928718733,-0.9045720898933239,-1.0624935048127984,-1.4235965941956217,-1.0255531283027548,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1251,0.6992162471296453,1.081161571772106,0.9097157248053458,0.856488532917548,0.6795250193767645,-0.20358796849240124,0.8001625397574951,-0.3056263977190594,0.3194579580172113,0.04247454895517081,-0.10597516354723724,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
103,0.6992162471296453,1.2765804383505372,1.1948104300837594,0.41501300814476605,0.18653914638282704,-0.5524262034138333,0.8001625397574951,-0.3056263977190594,1.7014094208472208,1.3314364264904315,0.25196808725007175,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
586,-0.04593391404501321,-1.6872723714223394,0.767168372166139,-0.5961879145191479,-0.8820559302744228,-1.3085671819027476,-1.0110580928718733,-0.9045720898933239,-1.0624935048127984,-0.9562249210435234,-0.656403551053228,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1380,-2.2813843975689885,-1.8175516158079603,-1.6086208384873086,-0.47780341625605555,-0.8104490436942977,-1.2578979410761708,-1.0110580928718733,-0.9045720898933239,-1.0624935048127984,-1.3252025577425484,-1.599053364386841,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1143,-0.7910840752196716,-0.35191011646972464,-1.180978780569688,-0.12758260889440728,-0.4193652785259228,-0.9811659334848671,-1.0110580928718733,-0.9045720898933239,-2.444444967642808,-2.3091429222732818,-1.3155992247130972,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
53,2.189516569478962,0.3646257276511906,0.1494631773962426,1.9342807358544514,1.8830715361273267,0.6480450407850615,-2.8222787255012416,-0.9045720898933239,1.7014094208472208,2.089070507179096,2.705494384612105,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
151,1.4443664083043035,1.2114408161577268,1.1472946458706905,1.6087233656309474,1.5195288811820766,0.3908012027424412,0.8001625397574951,-0.3056263977190594,1.7014094208472208,1.9513188561447934,2.539403442676764,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
403,1.4443664083043035,0.9183125162900796,0.6721368037400011,0.20537379247053997,0.018538374021764573,1.468496978784631,0.8001625397574951,2.0901563709779984,0.3194579580172113,-0.24286815675874185,1.0311373735160372,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1416,-1.53623423639433,-2.7620761376037124,-1.6086208384873086,-0.6923753193579104,0.241621366829077,1.521115036566076,0.8001625397574951,2.689102063152263,0.3194579580172113,0.44589009841277144,-0.7552829021022084,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
207,-1.53623423639433,-0.31934030537331937,-1.133462996356619,0.10425370020414858,-0.16047884242854787,-0.7979771397272436,-1.0110580928718733,-0.3056263977190594,-1.0624935048127984,-0.7741959536053378,-0.5113805028480568,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1381,-0.04593391404501321,0.006357805590732987,-0.6583051542259295,0.3632197901546631,2.640452067263264,1.1839697033738539,0.8001625397574951,0.29331929445520505,0.3194579580172113,0.3966930801862348,0.7608671473154908,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1122,-1.53623423639433,-0.44961954975894036,-1.3235261332088948,-0.9513414093084249,-0.5460543855522978,-1.0708115134088105,-1.0110580928718733,-0.9045720898933239,-1.0624935048127984,-0.8922687973490258,-0.893713993570781,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
